 -0.423174018E-14 0.824368575E-15-0.475061123E-15-0.906935748E-14 00000
  -188.323534      31.4538223     -20.2927337     -277.659854     10003
   567.968862     -98.0716958      63.3662701      905.326841     01003
   3.10560296      154.695975     -30.6050095      4.68594938     00103
  -95.0693326     -25.4786605     -67.4067148     -268.698491     00040
  -84.2138976     -21017.8087      4101.40366     -158.823616     00031
  -1018.66118     -70.9725380     -76.3174954     -1667.81144     00022
  -21.9414532     -1644.07598      324.895852     -33.7253665     00013
  -67.7891448      10.3829847     -6.84390752     -93.8610346     00004
   104.330960     -22.6834290      13.9048064      190.961589     50000
  -1596.00560      353.783552     -217.456409     -3102.47548     41000
   9057.69603     -2055.84401      1266.77810      18956.8929     32000
  -23245.9592      5429.40733     -3352.05673     -53285.3387     23000
   25967.5684     -6265.92869      3872.91477      66272.1216     14000
  -9586.91130      2373.87578     -1468.52058     -26422.6239     05000
  -6.89490359     -374.939870      74.3114284     -11.9264409     40100
   85.3486761      4619.76630     -908.775431      155.939088     31100
  -362.298566     -19099.6087      3720.55093     -710.406124     22100
   605.302184      29538.1315     -5678.78594      1299.95598     13100
  -318.138309     -12843.8350      2424.84847     -766.150586     04100
   36.6044910      6.28591580      2.71558236      71.5202367     30200
  -373.187363     -54.9106312     -28.8104684     -780.679126     21200
   1142.70282      128.422740      95.5063298      2644.31172     12200
  -985.718296     -62.8935186     -93.2503254     -2678.36319     03200
  -1.03050382     -110.371097      21.8706624     -1.86998840     20300
   7.79283757      800.055873     -156.727810      14.6261816     11300
  -12.7773304     -1244.50162      239.631434     -25.7059021     02300
   1.45241491     0.656485141     0.118035039      3.68680523     10400
  -7.57905448     -2.94117257    -0.403803025     -19.1845306     01400
  0.331036590E-03 -1.12375464     0.205413081     0.608605192E-03 00500
   49.0929286      3954.12965     -781.242028      84.7446994     40010
  -591.362655     -48424.9763      9494.81694     -1078.28945     31010
   2418.97189      198986.574     -38630.8564      4733.14732     22010
  -3836.60948     -306427.874      58721.9183     -8207.49590     13010
   1859.73180      134159.186     -25313.4803      4428.10562     04010
  -760.068341     -75.8320297     -65.4209338     -1487.48306     30110
   7691.81723      578.471958      688.058605      16116.9422     21110
  -23357.2797     -943.138767     -2250.84598     -54137.2866     12110
   19954.6814     -132.635565      2149.71597      54308.2947     03110
   29.0837858      3493.35823     -690.821853      52.6049837     20210
  -216.299356     -25012.7701      4889.60926     -405.208905     11210
   344.894419      38403.9270     -7378.16766      694.972459     02210
  -64.1175522     -23.1039690     -5.71828052     -162.218906     10310
   328.501671      100.316472      20.7257388      832.821244     01310
  0.639526583E-02  69.9149790     -13.2980627     0.122856087E-01 00410
   722.481450     -145.592749      90.3601245      1238.12504     40001
  -8812.74110      1814.03692     -1128.56168     -16028.8080     31001
   37408.9820     -7919.09068      4934.82910      73295.6924     22001
  -63895.2020      14033.8509     -8748.81958     -137594.781     13001
   35713.4807     -8213.32952      5112.94254      86837.8460     04001
  -41.1417698     -1945.09103      385.231457     -68.5063815     30101
   378.016991      18016.3068     -3543.98550      664.586486     21101
  -1059.81786     -50081.0450      9762.98352     -1999.18070     12101
   877.839796      39416.8306     -7585.90439      1816.27371     03101
   153.013765      33.9891144      8.55080402      272.748929     20201
  -1038.80994     -196.495689     -63.3888710     -1968.48471     11201
   1597.32237      233.267724      110.957234      3324.27314     02201
  -3.16733331     -275.475270      54.6439649     -5.62073409     10301
   11.7761427      1017.80534     -199.918075      21.3633432     01301
   1.86013458      1.24598469     0.567063933E-01  4.33237272     00401
   3895.53677      112.450833      380.500695      7640.78425     30020
  -39296.5051     -107.680643     -3995.13850     -82489.7431     21020
   118830.348     -3972.39428      12991.2311      275888.600     12020
  -100963.807      8031.84618     -12233.7055     -275404.637     03020
  -266.591674     -36563.2735      7213.18303     -480.667099     20120
   1952.88933      259468.682     -50605.1447      3648.94579     11120
  -3021.15681     -394500.169      75623.3362     -6092.27680     02120
   1038.62412      289.725115      100.416717      2624.59507     10220
  -5258.07473     -1207.57357     -380.505293     -13355.1136     01220
 -0.443458565     -1644.14641      316.365638    -0.816888134     00320
   294.257865      20555.7792     -4060.93885      491.267552     30011
  -2629.10192     -189226.852      37125.0022     -4638.42939     21011
   7104.77191      522541.541     -101580.787      13460.9814     12011
  -5599.46390     -408956.550      78473.5189     -11634.3068     03011
  -3184.53188     -468.382673     -218.596901     -5686.74134     20111
   21466.2530      2469.17714      1586.07001      40770.5737     11111
  -32719.7099     -2389.14252     -2702.78761     -68315.7451     02111
   89.8689353      8766.80546     -1735.74572      159.191018     10211
  -328.246484     -32004.0297      6274.46983     -595.426045     01211
  -82.7321727     -46.0983863     -3.55872655     -191.288802     00311
   2015.69753     -378.259327      237.884244      3256.46125     30002
  -18407.6416      3532.90102     -2226.22362     -31534.8056     21002
   52010.6064     -10298.6055      6494.51109      95973.1002     12002
  -44359.4729      9172.72269     -5777.11097     -90052.2795     03002
  -92.1821760     -3850.58538      761.621031     -147.416172     20102
   560.382524      23841.5677     -4686.88488      946.765449     11102
  -779.685984     -33367.4547      6505.69399     -1414.52580     02102
   213.350142      57.1191410      8.60429298      352.353216     10202
  -727.666157     -165.209259     -34.2492758     -1268.54796     01202
  -2.40567185     -173.709314      34.4353011     -4.12188756     00302
   794.081611      126753.331     -24942.3166      1426.34964     20030
  -5722.99956     -894077.696      173965.833     -10653.0365     11030
   8528.00990      1350248.04     -258291.293      17196.2151     02030
  -7349.18239     -1500.67925     -763.789174     -18585.9598     10130
   36960.3880      5852.22031      3004.28044      94101.3957     01130
   6.26794212      18545.7998     -3575.24588      11.3409992     00230
   16363.0776      1199.08852      1326.41465      29289.6803     20021
  -109982.752     -4458.04753     -9530.81084     -209349.069     11021
   166862.125     -278.268230      15995.1921      349349.043     02021
  -828.667953     -92230.7349      18219.7890     -1466.72009     10121
   2977.33524      333764.172     -65296.7711      5400.88648     01121
   1347.15716      618.952128      73.2374711      3106.34256     00221
   662.114648      40781.4577     -8051.72587      1065.29015     20012
  -3911.47870     -250926.724      49233.1385     -6660.46349     11012
   5244.41596      348720.734     -67847.2724      9605.87272     02012
  -4452.72633     -843.823416     -239.821899     -7364.18355     10112
   15084.4498      2271.04213      912.279505      26353.1255     01112
   68.6703111      5560.17629     -1100.42709      117.531671     00212
   2833.80888     -496.936609      316.924426      4339.05712     20003
  -17247.0735      3095.55101     -1977.24926     -27973.4991     11003
   24355.9528     -4521.16431      2887.34166      42543.5267     02003
  -91.9938700     -3443.27912      679.870807     -141.190578     10103
   278.290495      10702.5298     -2101.66948      451.576285     01103
   99.1491408      30.8645726      2.63761106      153.607594     00203
   19234.6557      2570.83370      2135.33320      48776.6273     10040
  -96559.6440     -8646.49819     -8689.39921     -246597.933     01040
  -34.8981736     -101373.834      19504.4981     -62.0570475     00140
   2485.01673      321322.005     -63323.4286      4397.01073     10031
  -8769.19023     -1155848.18      225636.227     -15907.5997     01031
  -9565.38383     -3550.78651     -621.409715     -22078.5239     00131
   22947.2701      2587.47256      1537.37970      38028.8719     10022
  -77552.8013     -5730.09729     -5719.70205     -135752.544     01022
  -637.250880     -58809.6163      11615.7542     -1091.33847     00122
   663.507792      36551.6310     -7209.47479      1027.12513     10013
  -1949.29512     -112886.265      22141.4572     -3199.07551     01013
  -2075.96097     -476.658667     -84.8581184     -3218.55321     00113
   2008.25612     -329.915794      213.532167      2926.65430     10004
  -6119.45795      1029.06567     -666.815899     -9432.97971     01004
  -34.5204494     -1171.58073      230.843039     -50.8627409     00104
   68.5102835      216380.872     -41479.2220      119.745284     00050
   25087.5747      7247.46714      1883.65992      58152.0355     00041
   1924.42774      205939.778     -40588.0373      3301.60144     00032
   10733.3459      1606.24422      587.208379      16665.6494     00023
   250.037232      12467.7421     -2455.97654      372.238858     00014
   574.044043     -88.4983865      58.1711725      798.893897     00005
 ------------------------------------------------------------------------------
